Ax,Ay,Az, Gx,Gy,Gz
-7.08,-0.06,-2.58, 0.02,0.65,-0.20
-7.50,-0.09,-2.64, 0.02,0.52,-0.21
-7.86,-0.12,-2.60, 0.00,0.35,-0.18
-7.95,-0.07,-2.50, -0.02,0.17,-0.12
-7.85,-0.05,-2.31, -0.05,0.00,-0.06
-7.75,-0.21,-2.04, -0.07,-0.12,-0.01
-7.80,-0.48,-1.91, -0.06,-0.18,0.02
-7.71,-0.54,-2.04, -0.04,-0.17,0.03
-7.60,-0.45,-2.25, -0.03,-0.10,0.04
-7.59,-0.40,-2.39, -0.04,0.02,0.04
-7.63,-0.34,-2.57, -0.04,0.14,0.04
-7.61,-0.23,-2.88, -0.07,0.26,0.03
-7.46,-0.14,-3.07, -0.10,0.33,0.03
-7.58,-0.24,-3.12, -0.10,0.33,0.03
-7.95,-0.45,-3.11, -0.08,0.25,0.05
-8.42,-0.74,-2.96, -0.03,0.10,0.08
-8.89,-0.82,-2.99, 0.04,-0.09,0.09
-9.00,-0.59,-2.96, 0.07,-0.30,0.08
-8.76,-0.25,-3.01, 0.08,-0.51,0.04
-8.83,-0.10,-3.21, 0.08,-0.66,-0.02
-8.86,-0.12,-3.24, 0.08,-0.75,-0.06
-8.69,-0.08,-3.18, 0.08,-0.81,-0.10
-8.64,-0.02,-3.15, 0.06,-0.87,-0.12
-8.46,-0.17,-2.80, 0.01,-0.93,-0.14
-8.22,-0.43,-2.66, -0.03,-0.97,-0.17
-8.06,-0.71,-2.76, -0.03,-0.96,-0.23
-8.00,-0.78,-2.92, 0.00,-0.93,-0.30
-8.30,-0.61,-3.22, 0.03,-0.90,-0.34
-8.47,-0.50,-3.11, 0.02,-0.89,-0.31
-8.46,-0.61,-2.56, 0.03,-0.95,-0.26
-8.35,-0.86,-2.21, 0.05,-1.11,-0.24
-8.16,-0.89,-2.41, 0.08,-1.30,-0.28
-8.06,-0.79,-2.87, 0.08,-1.45,-0.34
-8.14,-0.61,-3.13, 0.04,-1.51,-0.36
-8.37,-0.73,-3.15, -0.01,-1.52,-0.32
-8.20,-0.90,-2.61, -0.04,-1.48,-0.23
-7.81,-1.07,-1.94, -0.02,-1.48,-0.15
-7.48,-1.15,-1.55, 0.02,-1.51,-0.11
-7.29,-0.77,-1.69, 0.07,-1.53,-0.11
-7.25,-0.24,-1.82, 0.06,-1.50,-0.10
-7.50,0.12,-1.50, -0.07,-1.45,-0.07
-7.55,0.09,-0.89, -0.23,-1.39,-0.11
-7.39,-0.29,-0.54, -0.35,-1.27,-0.18
-7.18,-0.70,-0.69, -0.41,-1.04,-0.23
-7.07,-0.97,-1.36, -0.46,-0.66,-0.25
-7.03,-1.10,-1.87, -0.49,-0.20,-0.21
-7.10,-1.12,-2.16, -0.51,0.18,-0.14
-7.31,-1.12,-2.15, -0.53,0.35,-0.11
-7.57,-1.17,-1.89, -0.53,0.26,-0.13
-7.94,-1.15,-1.92, -0.50,-0.06,-0.16
-8.35,-1.21,-2.14, -0.46,-0.47,-0.17
-8.40,-1.25,-2.34, -0.40,-0.85,-0.11
-7.98,-1.33,-2.43, -0.32,-1.13,-0.02
-7.35,-1.31,-2.44, -0.22,-1.31,0.05
-6.99,-1.34,-2.38, -0.12,-1.40,0.07
-7.05,-1.25,-2.40, -0.04,-1.41,0.07
-7.30,-1.13,-2.34, -0.02,-1.37,0.07
-7.61,-0.93,-2.21, -0.03,-1.30,0.07
-7.98,-0.88,-2.04, -0.06,-1.17,0.10
-8.20,-0.97,-1.85, -0.09,-0.95,0.16
-8.31,-1.09,-1.78, -0.09,-0.68,0.21
-8.42,-1.09,-1.49, -0.08,-0.44,0.24
-8.72,-1.15,-1.26, -0.04,-0.35,0.23
-9.05,-1.06,-0.90, 0.01,-0.46,0.22
-9.46,-0.93,-0.56, 0.06,-0.71,0.21
-9.72,-0.77,-0.13, 0.10,-0.98,0.21
-9.72,-0.64,0.39, 0.12,-1.14,0.22
-9.50,-0.71,1.06, 0.16,-1.16,0.22
-9.23,-0.72,1.58, 0.19,-1.06,0.23
-9.10,-0.64,1.72, 0.19,-0.90,0.22
-9.12,-0.42,1.50, 0.11,-0.71,0.21
-9.17,-0.25,1.24, -0.02,-0.50,0.19
-9.14,-0.16,1.06, -0.17,-0.27,0.19
-9.18,-0.38,1.35, -0.24,-0.02,0.22
-9.42,-0.83,1.78, -0.21,0.19,0.30
-9.81,-1.11,1.81, -0.08,0.31,0.39
-10.13,-1.05,1.44, 0.04,0.33,0.48
-10.38,-0.67,1.33, 0.10,0.28,0.56
-10.98,-0.27,1.34, 0.06,0.17,0.61
-11.48,0.11,1.33, -0.07,0.10,0.58
-11.73,0.06,1.36, -0.22,0.16,0.45
-11.67,-0.36,1.14, -0.33,0.37,0.26
-11.06,-0.81,0.86, -0.36,0.66,0.15
-10.21,-0.99,0.44, -0.32,0.93,0.15
-9.46,-0.70,0.16, -0.26,1.06,0.23
-9.25,-0.30,0.09, -0.23,1.01,0.29
-9.58,0.10,0.15, -0.22,0.82,0.28
-10.35,-0.02,0.18, -0.22,0.58,0.24
-10.94,-0.25,0.30, -0.23,0.43,0.23
-10.87,-0.50,0.34, -0.22,0.44,0.21
-10.16,-0.58,0.38, -0.21,0.56,0.20
-9.41,-0.47,0.57, -0.21,0.65,0.20
-9.20,-0.23,0.66, -0.17,0.60,0.20
-9.56,0.08,0.44, -0.17,0.44,0.22
-10.01,0.31,0.42, -0.21,0.25,0.26
-10.11,0.35,0.54, -0.28,0.19,0.29
-10.07,0.11,0.86, -0.30,0.28,0.29
-10.37,-0.05,1.24, -0.26,0.39,0.25
-10.83,-0.00,1.35, -0.22,0.40,0.18
-11.07,0.30,1.65, -0.20,0.29,0.09
-11.34,0.59,1.70, -0.25,0.10,-0.03
-11.59,0.53,1.86, -0.35,-0.01,-0.14
-11.48,0.20,1.93, -0.44,0.02,-0.22
-10.97,-0.14,1.87, -0.47,0.15,-0.27
-10.32,-0.26,1.61, -0.43,0.28,-0.28
-9.76,-0.22,1.41, -0.36,0.35,-0.26
-9.57,-0.21,1.23, -0.27,0.33,-0.19
-9.83,-0.13,1.15, -0.20,0.26,-0.10
-10.16,-0.07,1.26, -0.16,0.19,-0.02
-10.24,0.03,1.40, -0.14,0.17,0.03
-10.06,0.07,1.64, -0.15,0.20,0.05
-9.79,0.11,1.76, -0.16,0.25,0.05
-9.66,0.10,1.72, -0.18,0.28,0.04
-9.52,0.17,1.64, -0.20,0.29,0.04
-9.37,0.22,1.65, -0.21,0.31,0.05
-9.27,0.19,1.59, -0.20,0.33,0.08
-9.16,0.19,1.48, -0.18,0.38,0.13
-8.83,0.12,1.38, -0.14,0.44,0.18
-8.65,0.18,1.29, -0.11,0.45,0.22
-8.67,0.29,1.10, -0.08,0.43,0.22
-8.70,0.45,0.94, -0.08,0.38,0.19
-8.55,0.51,0.75, -0.10,0.34,0.14
-8.25,0.57,0.58, -0.13,0.31,0.09
-8.07,0.52,0.54, -0.14,0.30,0.05
-8.02,0.37,0.56, -0.14,0.32,0.03
-8.18,0.28,0.54, -0.11,0.36,0.03
-8.41,0.27,0.53, -0.08,0.38,0.02
-8.54,0.37,0.49, -0.06,0.37,-0.01
-8.54,0.47,0.38, -0.06,0.32,-0.04
-8.46,0.48,0.28, -0.07,0.26,-0.07
-8.35,0.46,0.21, -0.09,0.22,-0.09
-8.25,0.38,0.04, -0.09,0.22,-0.10
-8.22,0.35,-0.08, -0.09,0.24,-0.10
-8.19,0.37,-0.19, -0.09,0.26,-0.11
-8.26,0.39,-0.24, -0.10,0.24,-0.11
-8.49,0.31,-0.29, -0.11,0.19,-0.12
-8.68,0.22,-0.34, -0.12,0.15,-0.12
-8.73,0.15,-0.37, -0.11,0.12,-0.13
-8.68,0.17,-0.36, -0.10,0.11,-0.12
-8.66,0.26,-0.46, -0.10,0.12,-0.12
-8.72,0.30,-0.64, -0.11,0.14,-0.13
-8.86,0.20,-0.69, -0.12,0.16,-0.14
-9.05,0.15,-0.85, -0.13,0.15,-0.14
-9.11,0.10,-0.91, -0.14,0.12,-0.13
-9.05,0.11,-0.92, -0.14,0.06,-0.13
-9.11,0.11,-0.92, -0.15,-0.02,-0.11
-9.24,0.13,-0.89, -0.15,-0.09,-0.08
-9.35,0.14,-0.79, -0.15,-0.15,-0.06
-9.33,0.08,-0.74, -0.15,-0.17,-0.06
-9.31,0.03,-0.66, -0.15,-0.16,-0.07
-9.36,-0.06,-0.65, -0.15,-0.11,-0.08
-9.29,-0.05,-0.59, -0.15,-0.05,-0.08
-9.25,0.07,-0.63, -0.15,-0.00,-0.08
-9.21,0.13,-0.71, -0.16,0.01,-0.10
-9.23,0.20,-0.75, -0.17,0.00,-0.10
-9.27,0.26,-0.68, -0.19,-0.04,-0.10
-9.30,0.22,-0.64, -0.19,-0.10,-0.11
-9.42,0.15,-0.52, -0.20,-0.16,-0.12
-9.49,0.08,-0.52, -0.22,-0.23,-0.13
-9.51,-0.04,-0.48, -0.23,-0.28,-0.15
-9.50,-0.14,-0.43, -0.23,-0.31,-0.17
-9.50,-0.28,-0.42, -0.22,-0.34,-0.19
-9.46,-0.32,-0.45, -0.19,-0.39,-0.20
-9.41,-0.28,-0.65, -0.16,-0.44,-0.19
-9.37,-0.25,-0.74, -0.16,-0.51,-0.17
-9.25,-0.31,-0.63, -0.17,-0.62,-0.18
-9.26,-0.51,-0.61, -0.16,-0.78,-0.21
-9.44,-0.75,-0.55, -0.13,-0.97,-0.26
-9.61,-0.90,-0.52, -0.10,-1.19,-0.29
-9.47,-0.96,-0.52, -0.06,-1.43,-0.33
-9.29,-0.92,-0.50, -0.05,-1.69,-0.37
-9.02,-0.86,-0.45, -0.05,-1.95,-0.41
-8.75,-0.97,-0.08, -0.06,-2.23,-0.44
-8.85,-1.30,0.27, -0.04,-2.56,-0.46
-8.96,-1.35,0.37, -0.01,-2.89,-0.41
-8.68,-0.76,0.20, -0.02,-3.18,-0.30
-7.85,-0.15,0.28, -0.13,-3.32,-0.24
-7.04,0.13,0.80, -0.31,-3.29,-0.25
-6.58,0.01,1.59, -0.54,-3.03,-0.28
-6.73,-0.35,2.57, -0.73,-2.48,-0.29
-7.16,-0.82,3.70, -0.87,-1.67,-0.23
-7.58,-1.29,4.41, -0.92,-0.71,-0.13
-7.88,-1.52,4.73, -0.93,0.22,-0.03
-8.01,-1.41,4.53, -0.96,0.96,0.03
-8.02,-1.24,4.08, -1.02,1.37,0.06
-7.97,-1.04,3.45, -1.09,1.49,0.05
-8.03,-0.99,2.96, -1.14,1.39,0.05
-8.20,-1.20,2.66, -1.12,1.17,0.05
-8.44,-1.57,2.60, -1.03,0.89,0.07
-8.76,-1.76,2.66, -0.91,0.56,0.10
-9.17,-1.59,2.68, -0.83,0.23,0.12
-9.32,-1.33,2.61, -0.79,-0.05,0.16
-9.10,-0.96,2.53, -0.77,-0.21,0.22
-8.72,-0.67,2.31, -0.77,-0.24,0.31
-8.29,-0.57,2.22, -0.76,-0.14,0.39
-8.34,-0.66,2.24, -0.76,0.01,0.43
-8.59,-1.21,2.42, -0.72,0.16,0.45
-8.69,-1.63,2.34, -0.64,0.24,0.42
-8.60,-1.40,2.02, -0.57,0.27,0.36
-8.43,-0.98,1.84, -0.55,0.20,0.30
-8.24,-0.61,1.60, -0.58,0.05,0.23
-8.33,-0.52,1.63, -0.62,-0.16,0.17
-8.59,-0.78,1.92, -0.61,-0.38,0.13
-8.98,-0.93,2.23, -0.55,-0.60,0.11
-9.08,-0.95,2.52, -0.51,-0.80,0.09
-8.97,-0.97,2.74, -0.50,-0.95,0.06
-8.62,-0.89,2.76, -0.51,-1.01,0.02
-8.13,-0.74,2.73, -0.53,-0.95,-0.01
-7.97,-0.68,2.85, -0.54,-0.79,-0.05
-8.19,-0.81,3.24, -0.51,-0.61,-0.06
-8.54,-0.96,3.55, -0.45,-0.46,-0.05
-8.84,-1.24,3.80, -0.38,-0.38,-0.03
-8.91,-1.30,3.90, -0.34,-0.35,-0.03
-8.73,-1.17,3.87, -0.35,-0.33,-0.03
-8.43,-0.97,3.81, -0.38,-0.33,-0.03
-8.25,-0.87,3.79, -0.44,-0.36,-0.04
-8.44,-0.85,3.96, -0.48,-0.42,-0.01
-8.54,-1.02,4.28, -0.51,-0.48,0.04
-8.44,-1.23,4.56, -0.53,-0.51,0.07
-8.42,-1.44,4.74, -0.54,-0.47,0.07
-8.39,-1.46,4.81, -0.55,-0.37,0.05
-8.35,-1.28,4.82, -0.56,-0.22,0.05
-8.31,-1.10,4.72, -0.55,-0.05,0.07
-8.43,-1.00,4.67, -0.53,0.08,0.11
-8.61,-1.11,4.66, -0.49,0.16,0.17
-8.87,-1.23,4.64, -0.45,0.19,0.24
-8.86,-1.20,4.55, -0.44,0.17,0.30
-8.69,-0.86,4.29, -0.47,0.14,0.37
-8.45,-0.50,3.92, -0.55,0.12,0.43
-8.31,-0.29,3.66, -0.66,0.12,0.49
-8.38,-0.52,3.66, -0.80,0.10,0.51
-8.71,-1.28,4.00, -0.97,0.03,0.49
-8.75,-2.13,4.39, -1.16,-0.08,0.40
-8.30,-2.47,4.21, -1.36,-0.10,0.30
-7.43,-2.19,3.52, -1.50,0.09,0.26
-6.75,-1.45,2.89, -1.62,0.40,0.24
-6.83,-0.68,2.65, -1.82,0.61,0.15
-7.64,-0.65,2.60, -2.01,0.61,0.05
-8.41,-1.19,2.52, -2.03,0.52,0.03
-8.75,-2.00,2.38, -1.89,0.37,0.06
-8.62,-2.45,2.24, -1.70,0.21,0.08
-8.59,-2.36,2.35, -1.55,0.05,0.07
-8.73,-2.02,2.68, -1.46,-0.11,0.07
-8.69,-1.60,2.89, -1.45,-0.25,0.09
-8.40,-1.26,2.86, -1.47,-0.30,0.11
-8.25,-1.18,2.76, -1.49,-0.24,0.11
-8.38,-1.38,2.75, -1.47,-0.14,0.13
-8.61,-1.85,2.69, -1.41,-0.05,0.15
-8.91,-2.22,2.71, -1.30,0.01,0.16
-9.29,-2.34,3.01, -1.19,-0.00,0.15
-9.48,-2.11,3.21, -1.12,-0.08,0.16
-9.27,-1.72,3.27, -1.08,-0.13,0.17
-9.05,-1.35,3.31, -1.06,-0.13,0.19
-8.81,-1.22,3.28, -1.06,-0.10,0.21
-8.70,-1.36,3.21, -1.08,-0.07,0.21
-8.54,-1.60,3.03, -1.13,-0.06,0.17
-8.58,-1.83,3.02, -1.21,-0.08,0.12
-8.65,-2.00,3.13, -1.29,-0.13,0.07
-8.86,-2.16,3.35, -1.33,-0.18,0.02
-8.93,-2.08,3.42, -1.35,-0.19,-0.01
-8.78,-1.94,3.49, -1.34,-0.15,-0.01
-8.64,-1.77,3.49, -1.31,-0.05,0.02
-8.58,-1.64,3.44, -1.28,0.07,0.04
-8.57,-1.70,3.21, -1.26,0.19,0.04
-8.60,-1.88,3.03, -1.22,0.29,0.02
-8.61,-2.24,2.78, -1.15,0.37,-0.01
-8.70,-2.50,2.65, -1.06,0.39,-0.04
-8.77,-2.48,2.61, -0.96,0.33,-0.04
-8.88,-2.23,2.81, -0.89,0.17,-0.01
-8.89,-1.92,3.06, -0.87,-0.05,0.05
-8.78,-1.67,3.17, -0.89,-0.21,0.11
-8.61,-1.62,3.18, -0.93,-0.24,0.16
-8.53,-1.71,3.11, -0.94,-0.14,0.19
-8.52,-2.02,2.92, -0.93,0.05,0.20
-8.57,-2.21,2.71, -0.89,0.25,0.21
-8.72,-2.27,2.57, -0.84,0.37,0.21
-8.83,-2.17,2.46, -0.81,0.38,0.23
-8.83,-2.03,2.42, -0.79,0.28,0.26
-8.76,-2.05,2.39, -0.82,0.16,0.28
-8.75,-2.13,2.30, -0.86,0.08,0.30
-8.76,-2.40,2.15, -0.88,0.07,0.31
-8.87,-2.66,1.98, -0.89,0.11,0.27
-9.00,-2.52,1.89, -0.85,0.15,0.26
-9.14,-2.28,1.97, -0.78,0.12,0.27
-9.12,-1.96,2.10, -0.74,-0.01,0.29
-8.89,-1.64,2.22, -0.75,-0.17,0.30
-8.67,-1.40,2.36, -0.78,-0.26,0.28
-8.61,-1.30,2.44, -0.78,-0.23,0.27
-8.61,-1.43,2.44, -0.77,-0.09,0.24
-8.70,-1.68,2.32, -0.73,0.08,0.20
-8.70,-1.77,2.17, -0.69,0.21,0.16
-8.67,-1.64,2.04, -0.66,0.25,0.11
-8.60,-1.48,2.03, -0.64,0.17,0.07
-8.59,-1.41,2.20, -0.63,0.03,0.04
-8.60,-1.35,2.45, -0.64,-0.12,0.02
-8.57,-1.48,2.72, -0.64,-0.22,-0.01
-8.56,-1.62,2.78, -0.63,-0.21,-0.04
-8.49,-1.70,2.75, -0.60,-0.13,-0.08
-8.47,-1.76,2.73, -0.54,-0.02,-0.13
-8.47,-1.86,2.77, -0.46,0.06,-0.18
-8.50,-1.71,2.78, -0.36,0.09,-0.20
-8.51,-1.41,2.95, -0.25,0.06,-0.18
-8.56,-1.34,3.20, -0.18,-0.01,-0.13
-8.67,-1.47,3.31, -0.13,-0.03,-0.07
-8.81,-1.55,3.39, -0.10,0.02,-0.01
-8.75,-1.57,3.30, -0.08,0.09,0.04
-8.61,-1.45,3.17, -0.06,0.15,0.08
-8.53,-1.44,3.04, -0.03,0.18,0.10
-8.52,-1.52,3.02, 0.00,0.16,0.09
-8.56,-1.42,3.15, 0.02,0.09,0.09
-8.58,-1.34,3.30, 0.02,0.02,0.10
-8.58,-1.36,3.38, -0.00,0.01,0.12
-8.57,-1.40,3.40, -0.04,0.07,0.13
-8.65,-1.53,3.33, -0.08,0.16,0.14
-8.68,-1.69,3.13, -0.10,0.24,0.14
-8.76,-1.67,2.88, -0.10,0.29,0.12
-8.89,-1.65,2.70, -0.09,0.30,0.11
-8.95,-1.66,2.62, -0.07,0.25,0.10
-8.99,-1.73,2.67, -0.07,0.18,0.08
-8.98,-1.88,2.77, -0.08,0.11,0.08
-8.97,-2.05,2.82, -0.10,0.08,0.09
-8.84,-2.07,2.82, -0.09,0.14,0.12
-8.68,-1.93,2.74, -0.06,0.25,0.13
-8.58,-1.70,2.67, -0.04,0.33,0.13
-8.59,-1.53,2.58, -0.02,0.33,0.14
-8.59,-1.47,2.48, -0.01,0.28,0.13
-8.58,-1.50,2.39, -0.01,0.22,0.12
-8.54,-1.63,2.40, -0.02,0.15,0.10
-8.54,-1.67,2.33, -0.03,0.13,0.08
-8.49,-1.71,2.13, -0.01,0.18,0.06
-8.53,-1.59,1.96, -0.01,0.27,0.04
-8.59,-1.46,1.73, -0.02,0.33,0.02
-8.63,-1.33,1.53, -0.03,0.35,0.02
-8.67,-1.33,1.45, -0.04,0.32,0.02
-8.69,-1.47,1.39, -0.03,0.26,0.01
-8.75,-1.77,1.36, -0.00,0.20,-0.00
-8.78,-1.99,1.27, 0.06,0.21,-0.03
-8.67,-2.04,1.13, 0.12,0.26,-0.07
-8.62,-1.87,0.96, 0.16,0.33,-0.10
-8.66,-1.67,0.88, 0.19,0.33,-0.13
-8.77,-1.60,0.83, 0.22,0.27,-0.15
-8.85,-1.68,0.83, 0.27,0.22,-0.16
-8.86,-1.81,0.84, 0.33,0.19,-0.16
-8.87,-1.86,0.92, 0.41,0.17,-0.17
-8.95,-1.89,0.95, 0.49,0.15,-0.18
-8.94,-1.84,0.93, 0.55,0.13,-0.17
-8.86,-1.78,0.91, 0.57,0.12,-0.15
-8.77,-1.79,0.81, 0.58,0.15,-0.13
-8.77,-1.91,0.80, 0.56,0.19,-0.13
-8.85,-1.95,0.82, 0.54,0.21,-0.12
-8.91,-2.01,0.86, 0.53,0.19,-0.12
-8.94,-2.03,0.81, 0.52,0.14,-0.12
-8.92,-1.88,0.85, 0.49,0.09,-0.12
-8.84,-1.79,0.80, 0.47,0.08,-0.10
-8.80,-1.76,0.65, 0.43,0.13,-0.08
-8.86,-1.92,0.56, 0.40,0.21,-0.05
-8.98,-2.10,0.49, 0.37,0.24,-0.03
-8.96,-2.22,0.39, 0.36,0.22,-0.01
-8.97,-2.10,0.31, 0.37,0.17,0.00
-8.96,-1.93,0.30, 0.38,0.10,0.01
-8.88,-1.85,0.25, 0.38,0.04,0.02
-8.86,-1.94,0.31, 0.36,0.02,0.02
-8.95,-2.07,0.44, 0.36,0.04,0.03
-9.04,-2.31,0.64, 0.39,0.06,0.03
-9.06,-2.44,0.70, 0.44,0.09,0.03
-9.00,-2.41,0.66, 0.49,0.13,0.01
-8.91,-2.20,0.55, 0.51,0.15,-0.03
-8.80,-1.93,0.53, 0.51,0.13,-0.07
-8.77,-1.92,0.60, 0.50,0.08,-0.09
-8.78,-2.14,0.64, 0.47,0.04,-0.11
-8.85,-2.29,0.66, 0.45,0.06,-0.10
-8.90,-2.26,0.65, 0.43,0.09,-0.09
-8.91,-2.05,0.57, 0.41,0.12,-0.07
-8.87,-1.81,0.56, 0.36,0.11,-0.06
-8.88,-1.71,0.54, 0.30,0.08,-0.05
-8.89,-1.82,0.56, 0.22,0.04,-0.03
-8.93,-2.04,0.51, 0.16,0.05,-0.01
-9.02,-2.14,0.44, 0.14,0.09,-0.00
-9.10,-2.12,0.32, 0.14,0.12,-0.01
-9.16,-1.98,0.28, 0.13,0.11,-0.01
-9.13,-1.82,0.24, 0.13,0.07,-0.02
-9.01,-1.77,0.32, 0.12,0.02,-0.03
-8.94,-1.80,0.46, 0.12,-0.03,-0.04
-8.88,-1.96,0.52, 0.10,-0.04,-0.05
-8.90,-2.17,0.48, 0.10,0.00,-0.06
-8.93,-2.26,0.47, 0.11,0.08,-0.07
-9.04,-2.19,0.47, 0.12,0.13,-0.08
-9.07,-2.07,0.44, 0.15,0.14,-0.08
-9.02,-1.96,0.40, 0.17,0.13,-0.08
-8.93,-1.90,0.37, 0.18,0.13,-0.07
-8.85,-1.95,0.35, 0.17,0.14,-0.06
-8.86,-2.07,0.32, 0.17,0.15,-0.05
-8.88,-2.16,0.28, 0.17,0.16,-0.05
-8.95,-2.10,0.27, 0.18,0.16,-0.05
-8.96,-2.04,0.29, 0.18,0.13,-0.04
-8.94,-2.07,0.40, 0.17,0.09,-0.04
-8.93,-2.11,0.51, 0.15,0.07,-0.04
-8.92,-2.12,0.58, 0.15,0.08,-0.03
-8.95,-2.11,0.54, 0.16,0.12,-0.02
-9.01,-2.07,0.44, 0.17,0.17,-0.01
-8.99,-2.04,0.31, 0.18,0.19,0.00
-8.92,-2.00,0.20, 0.18,0.18,0.01
-8.90,-1.97,0.27, 0.17,0.11,0.01
-8.90,-1.98,0.37, 0.17,0.04,0.01
-8.93,-2.01,0.44, 0.19,-0.01,0.02
-8.85,-2.00,0.45, 0.22,0.00,0.04
-8.77,-1.97,0.34, 0.23,0.06,0.06
-8.77,-1.93,0.28, 0.23,0.11,0.08
-8.76,-1.95,0.21, 0.23,0.10,0.09
-8.78,-1.98,0.23, 0.24,0.06,0.11
-8.75,-2.00,0.27, 0.27,0.01,0.13
-8.63,-2.07,0.20, 0.33,-0.01,0.14
-8.58,-1.97,0.14, 0.39,-0.01,0.13
-8.50,-1.85,0.10, 0.44,-0.02,0.10
-8.55,-1.68,0.09, 0.46,-0.06,0.05
-8.85,-1.54,0.35, 0.49,-0.15,-0.01
-9.01,-1.56,0.64, 0.52,-0.23,-0.04
-9.05,-1.62,0.94, 0.57,-0.27,-0.05
-9.08,-1.78,1.07, 0.62,-0.22,-0.03
-9.14,-1.91,1.11, 0.65,-0.12,-0.01
-9.07,-1.91,1.00, 0.67,0.00,0.02
-9.00,-1.85,0.74, 0.66,0.12,0.04
-8.89,-1.81,0.55, 0.62,0.17,0.06
-8.86,-1.86,0.39, 0.57,0.16,0.07
-8.85,-1.93,0.32, 0.52,0.10,0.07
-8.95,-1.91,0.38, 0.50,0.03,0.08
-8.95,-1.78,0.31, 0.49,-0.03,0.09
-8.85,-1.72,0.26, 0.47,-0.05,0.08
-8.87,-1.82,0.28, 0.45,-0.06,0.06
-8.99,-1.99,0.41, 0.44,-0.10,0.04
-9.13,-2.10,0.57, 0.44,-0.16,0.02
-9.12,-2.07,0.68, 0.47,-0.19,0.00
-8.98,-1.94,0.72, 0.49,-0.18,-0.01
-8.87,-1.79,0.70, 0.51,-0.11,-0.01
-8.87,-1.65,0.73, 0.53,-0.04,-0.01
-8.87,-1.68,0.72, 0.54,0.03,-0.01
-8.99,-1.79,0.79, 0.56,0.02,-0.02
-9.04,-1.81,0.78, 0.55,-0.03,-0.01
-9.00,-1.71,0.79, 0.51,-0.08,0.02
-8.89,-1.56,0.72, 0.44,-0.07,0.04
-8.78,-1.47,0.63, 0.36,-0.02,0.05
-8.77,-1.43,0.58, 0.27,0.05,0.06
-8.82,-1.44,0.48, 0.20,0.10,0.07
-8.92,-1.37,0.41, 0.14,0.10,0.07
-9.01,-1.34,0.44, 0.08,0.04,0.07
-9.01,-1.42,0.45, 0.02,-0.03,0.05
-8.99,-1.55,0.58, -0.03,-0.08,0.03
-9.01,-1.63,0.70, -0.07,-0.09,0.01
-9.04,-1.69,0.78, -0.09,-0.05,-0.01
-9.03,-1.71,0.78, -0.09,0.00,-0.03
-9.01,-1.72,0.75, -0.10,0.05,-0.04
-9.07,-1.73,0.76, -0.11,0.07,-0.05
-9.08,-1.75,0.76, -0.13,0.04,-0.07
-9.02,-1.70,0.79, -0.15,0.00,-0.08
-8.96,-1.68,0.86, -0.16,-0.02,-0.08
-8.95,-1.65,0.98, -0.17,-0.03,-0.09
-8.99,-1.62,1.05, -0.17,-0.02,-0.08
-9.06,-1.58,1.12, -0.17,0.02,-0.06
-9.08,-1.54,1.19, -0.16,0.05,-0.05
-9.06,-1.53,1.20, -0.16,0.07,-0.03
-9.00,-1.56,1.19, -0.17,0.08,-0.02
-8.97,-1.60,1.17, -0.18,0.09,-0.02
-8.97,-1.72,1.13, -0.19,0.11,-0.01
-8.97,-1.73,1.10, -0.19,0.13,-0.01
-8.95,-1.69,1.09, -0.19,0.12,-0.01
-8.94,-1.53,1.11, -0.19,0.09,-0.01
-8.90,-1.48,1.12, -0.19,0.06,-0.01
-8.91,-1.50,1.17, -0.19,0.03,-0.02
-8.91,-1.55,1.18, -0.19,0.02,-0.02
-8.94,-1.64,1.21, -0.19,0.02,-0.02
-8.97,-1.67,1.25, -0.18,0.03,-0.02
-8.99,-1.66,1.22, -0.18,0.04,-0.01
-8.99,-1.62,1.21, -0.18,0.05,0.01
-9.05,-1.59,1.19, -0.18,0.07,0.02
-9.06,-1.59,1.15, -0.18,0.07,0.03
-9.00,-1.53,1.05, -0.18,0.07,0.03
-8.99,-1.50,0.93, -0.19,0.08,0.03
-8.96,-1.55,0.84, -0.21,0.08,0.03
-8.96,-1.62,0.72, -0.24,0.10,0.03
-8.96,-1.68,0.61, -0.26,0.11,0.03
-9.01,-1.69,0.51, -0.28,0.11,0.02
-8.94,-1.70,0.37, -0.30,0.09,0.01
-8.95,-1.70,0.33, -0.33,0.06,-0.00
-8.96,-1.67,0.31, -0.36,0.03,-0.01
-8.93,-1.72,0.27, -0.40,0.01,-0.01
-8.97,-1.80,0.29, -0.43,0.04,-0.00
-8.97,-1.81,0.21, -0.45,0.09,-0.00
-9.00,-1.77,0.13, -0.48,0.12,0.00
-9.05,-1.68,0.05, -0.50,0.12,0.01
-9.09,-1.63,-0.01, -0.51,0.10,0.02
-9.10,-1.73,-0.06, -0.52,0.07,0.02
-9.09,-1.82,-0.12, -0.52,0.05,0.02
-9.12,-1.93,-0.12, -0.53,0.03,0.01
-9.20,-1.96,-0.13, -0.53,0.02,0.01
-9.28,-1.98,-0.10, -0.53,0.01,0.01
-9.30,-1.99,-0.14, -0.53,0.01,0.01
-9.20,-1.99,-0.16, -0.53,0.03,0.01
-9.11,-1.93,-0.26, -0.54,0.06,-0.00
-9.04,-1.85,-0.40, -0.55,0.10,-0.02
-9.04,-1.85,-0.49, -0.56,0.11,-0.04
